Gene,log2FC,Pvalue,Padj
HMGCL,1.3948266666666669,0.00012235013078883836,2.6458215783086296
HMGCLL1,1.7847966666666677,7.795643596309163e-05,1.6858079277018565
HMGCS2,1.0700366666666659,0.0029910157515623736,64.68071562753633
HMOX1,1.231253333333333,0.00015802724112613803,3.4173390893527347
HPGD,2.03651,6.736318301937176e-05,1.4567288327939145
HSD17B3,2.220933333333331,0.00020087141223084807,4.34384428949209
HSD17B8,1.2320333333333338,1.4522069743901663e-05,0.31403975821187347
HSPG2,1.0420766666666665,1.2981055450433514e-05,0.2807153241156247
HTATIP2,1.016186666666668,0.002965016980211058,64.11849219706413
ICA1,1.4239266666666666,5.092301052170659e-05,1.101210102531905
ID2,2.786533333333333,1.401896949340498e-05,0.3031602152948827
ID3,1.3867899999999977,0.00033741019635046064,7.296495496078712
IFI30,1.0876999999999981,0.00016433521948741874,3.55374912141543
IFI44L,2.3342800000000006,2.0427231531409306e-05,0.4417388818667262
IFIT2,1.269053333333332,3.470029986039604e-05,0.7503939844810643
IFITM1,1.4461899999999996,5.4773301230203574e-05,1.1844726391031524
IFITM10,2.2249566666666674,1.5503830729814966e-05,0.3352703395322486
IFT81,1.0760733333333334,0.0012641241589304239,27.336684936870416
IGFBP5,2.7494366666666643,7.896566159586464e-06,0.1707632432010573
IL10RB,1.053756666666665,0.0005229874849959123,11.309604363036604
